# shape:
# 81 61
# lat  lon  height  topo  gravity  disturbance  topo_effect  bouguer  sediment_effect  moho_anomaly
-3.000000000000000000e+01 2.980000000000000000e+02 1.000000000000000000e+04 8.900000000000000000e+01 9.762736351244407706e+05 2.836243136681150645e+01 -1.621770044120746945e+01 4.458013180801897590e+01 -4.878277612427311993e+01 9.336290793229210294e+01
-3.000000000000000000e+01 2.990000000000000000e+02 1.000000000000000000e+04 5.500000000000000000e+01 9.762539459820475895e+05 8.673288973630405962e+00 -2.042722637015082654e+01 2.910051534378123250e+01 -4.908365227624894800e+01 7.818416762003018050e+01
-3.000000000000000000e+01 3.000000000000000000e+02 1.000000000000000000e+04 3.300000000000000000e+01 9.762535699457596056e+05 8.297252685646526515e+00 -2.322210543961804774e+01 3.151935812526457426e+01 -4.221009043810950345e+01 7.372944856337407771e+01
-3.000000000000000000e+01 3.010000000000000000e+02 1.000000000000000000e+04 4.200000000000000000e+01 9.762644011444429634e+05 1.912845136900432408e+01 -2.274109140057678147e+01 4.186954276958110199e+01 -3.434018245351007437e+01 7.620972522309116925e+01
-3.000000000000000000e+01 3.020000000000000000e+02 1.000000000000000000e+04 9.200000000000000000e+01 9.762484914483651519e+05 3.218755291192792356e+00 -1.845160501769053951e+01 2.167036030888333187e+01 -3.164086130654393969e+01 5.331122161542727156e+01
-3.000000000000000000e+01 3.030000000000000000e+02 1.000000000000000000e+04 7.800000000000000000e+01 9.762516241812035441e+05 6.351488129585050046e+00 -1.959755582000952145e+01 2.594904394959457150e+01 -3.347898212245343075e+01 5.942802607204799870e+01
-3.000000000000000000e+01 3.040000000000000000e+02 1.000000000000000000e+04 1.630000000000000000e+02 9.762553062901421217e+05 1.003359706816263497e+01 -1.193936998647751935e+01 2.197296705464015432e+01 -3.186040614559760442e+01 5.383337320023775874e+01
-3.000000000000000000e+01 3.050000000000000000e+02 1.000000000000000000e+04 1.200000000000000000e+02 9.762443124088845216e+05 -9.602841894375160336e-01 -1.587803273023031281e+01 1.491774854079279677e+01 -2.704855617935882961e+01 4.196630472015162638e+01
-3.000000000000000000e+01 3.060000000000000000e+02 1.000000000000000000e+04 7.000000000000000000e+01 9.762518488573170034e+05 6.576164243044331670e+00 -2.073641272457439655e+01 2.731257696761872822e+01 -2.269890114778990409e+01 5.001147811540863586e+01
-3.000000000000000000e+01 3.070000000000000000e+02 1.000000000000000000e+04 3.000000000000000000e+01 9.762456518344684737e+05 3.791413945145905018e-01 -2.556894522222234656e+01 2.594808661673693706e+01 -2.016013130229077177e+01 4.610821791902770883e+01
-3.000000000000000000e+01 3.080000000000000000e+02 1.000000000000000000e+04 4.100000000000000000e+01 9.762378916017545853e+05 -7.381091319373808801e+00 -2.614126048646902234e+01 1.876016916709521354e+01 -2.098023324275927237e+01 3.974040240985448236e+01
-3.000000000000000000e+01 3.090000000000000000e+02 1.000000000000000000e+04 3.400000000000000000e+01 9.762330219760637265e+05 -1.225071701023261994e+01 -2.823396184532515463e+01 1.598324483509253469e+01 -2.708283692032697942e+01 4.306608175541951766e+01
-3.000000000000000000e+01 3.100000000000000000e+02 1.000000000000000000e+04 -3.100000000000000000e+01 9.762365677016751142e+05 -8.704991398844867945e+00 -3.660040157087197343e+01 2.789541017202710549e+01 -5.026705778265024094e+01 7.816246795467733932e+01
-3.000000000000000000e+01 3.110000000000000000e+02 1.000000000000000000e+04 -1.160000000000000000e+02 9.762714064302815823e+05 2.613373720762319863e+01 -4.963001460608150950e+01 7.576375181370471523e+01 -8.676214979307650310e+01 1.625259016067812183e+02
-3.000000000000000000e+01 3.120000000000000000e+02 1.000000000000000000e+04 -3.400000000000000000e+02 9.762706271336937789e+05 2.535444061981979758e+01 -7.316904808969056262e+01 9.852348870951036020e+01 -1.034982643360767014e+02 2.020217530455870474e+02
-3.000000000000000000e+01 3.130000000000000000e+02 1.000000000000000000e+04 -2.081000000000000000e+03 9.762299195960272336e+05 -1.535309704672545195e+01 -1.788429445430533349e+02 1.634898474963278829e+02 -9.619632377325078210e+01 2.596861712695786650e+02
-3.000000000000000000e+01 3.140000000000000000e+02 1.000000000000000000e+04 -2.920000000000000000e+03 9.762212725307435030e+05 -2.400016233045607805e+01 -2.348632353545518185e+02 2.108630730240957405e+02 -9.228752813061112192e+01 3.031506011547068624e+02
-3.000000000000000000e+01 3.150000000000000000e+02 1.000000000000000000e+04 -3.509000000000000000e+03 9.762259755215954501e+05 -1.929717147850897163e+01 -2.735440804924293161e+02 2.542469090139203445e+02 -9.438589898654954879e+01 3.486328080004698791e+02
-3.000000000000000000e+01 3.160000000000000000e+02 1.000000000000000000e+04 -3.632000000000000000e+03 9.762288001476504141e+05 -1.647254542354494333e+01 -2.854053550343251118e+02 2.689328096107801684e+02 -9.056018324623275362e+01 3.594929928570129505e+02
-3.000000000000000000e+01 3.170000000000000000e+02 1.000000000000000000e+04 -3.993000000000000000e+03 9.762346858156103408e+05 -1.058687746361829340e+01 -3.069202953910569249e+02 2.963334179274386315e+02 -8.260633895115960001e+01 3.789397568785982457e+02
-3.000000000000000000e+01 3.180000000000000000e+02 1.000000000000000000e+04 -3.893000000000000000e+03 9.762236194765712135e+05 -2.165321650274563581e+01 -3.023230632655340742e+02 2.806698467627884384e+02 -7.064123896599230079e+01 3.513110857287807676e+02
-3.000000000000000000e+01 3.190000000000000000e+02 1.000000000000000000e+04 -3.218000000000000000e+03 9.762131829508598894e+05 -3.208974221406970173e+01 -2.673885795358577298e+02 2.352988373217880280e+02 -5.427223843273032600e+01 2.895710757545183469e+02
-3.000000000000000000e+01 3.200000000000000000e+02 1.000000000000000000e+04 -3.195000000000000000e+03 9.762240171977949794e+05 -2.125549527897965163e+01 -2.680503054457823850e+02 2.467948101668027334e+02 -4.440448197199345515e+01 2.911992921387961815e+02
-3.000000000000000000e+01 3.210000000000000000e+02 1.000000000000000000e+04 -4.234000000000000000e+03 9.762257266395339975e+05 -1.954605353996157646e+01 -3.220566555296032334e+02 3.025106019896416569e+02 -4.147294269692846314e+01 3.439835446865700987e+02
-3.000000000000000000e+01 3.220000000000000000e+02 1.000000000000000000e+04 -3.820000000000000000e+03 9.762463144525229000e+05 1.041759448940865695e+00 -2.963895251218887665e+02 2.974312845708296322e+02 -3.594558552141029395e+01 3.333768700922399262e+02
-3.000000000000000000e+01 3.230000000000000000e+02 1.000000000000000000e+04 -1.994000000000000000e+03 9.762409546772670001e+05 -4.318015806959010661e+00 -1.948208190054477598e+02 1.905028031984887491e+02 -3.197994288670367879e+01 2.224827460851924172e+02
-3.000000000000000000e+01 3.240000000000000000e+02 1.000000000000000000e+04 -2.195000000000000000e+03 9.762700450650863349e+05 2.477237201237585396e+01 -1.989927285586572339e+02 2.237651005710330878e+02 -3.146603227575557327e+01 2.552311328467886540e+02
-3.000000000000000000e+01 3.250000000000000000e+02 1.000000000000000000e+04 -2.002000000000000000e+03 9.762603542595892213e+05 1.508156651526223868e+01 -1.879943879388681864e+02 2.030759544541304251e+02 -2.753942284774041838e+01 2.306153773018708364e+02
-3.000000000000000000e+01 3.260000000000000000e+02 1.000000000000000000e+04 -1.917000000000000000e+03 9.762585110120538156e+05 1.323831897985655814e+01 -1.838889947606743362e+02 1.971273137405308944e+02 -2.347936366061302138e+01 2.206066774011439122e+02
-3.000000000000000000e+01 3.270000000000000000e+02 1.000000000000000000e+04 -3.511000000000000000e+03 9.762386820229948498e+05 -6.590670079109258950e+00 -2.685975200568880723e+02 2.620068499777788134e+02 -2.148564203898576608e+01 2.834924920167645723e+02
-3.000000000000000000e+01 3.280000000000000000e+02 1.000000000000000000e+04 -3.847000000000000000e+03 9.762453989919601008e+05 1.262988861417397857e-01 -2.919746550301129560e+02 2.921009539162546957e+02 -2.025016080033397614e+01 3.123511147165886541e+02
-3.000000000000000000e+01 3.290000000000000000e+02 1.000000000000000000e+04 -4.057000000000000000e+03 9.762500570891217794e+05 4.784396047820337117e+00 -2.990830822009808116e+02 3.038674782488011488e+02 -1.903168672101385894e+01 3.228991649698149899e+02
-3.000000000000000000e+01 3.300000000000000000e+02 1.000000000000000000e+04 -3.258000000000000000e+03 9.762560107224769890e+05 1.073802940302994102e+01 -2.448329937795008107e+02 2.555710231825307517e+02 -1.250088984958306959e+01 2.680719130321137982e+02
-2.900000000000000000e+01 2.700000000000000000e+02 1.000000000000000000e+04 -1.033000000000000000e+03 9.761710534279481508e+05 3.249427714967168868e+00 -1.220678599715701296e+02 1.253172876865372984e+02 -4.390111582771916154e+00 1.297073992693092066e+02
-2.900000000000000000e+01 2.710000000000000000e+02 1.000000000000000000e+04 -3.502000000000000000e+03 9.761720714874055702e+05 4.267487172386609018e+00 -2.642484363866626609e+02 2.685159235590492699e+02 -4.867148373410292272e+00 2.733830719324595862e+02
-2.900000000000000000e+01 2.720000000000000000e+02 1.000000000000000000e+04 -3.746000000000000000e+03 9.761726480011448730e+05 4.844000911689363420e+00 -2.851534813241747770e+02 2.899974822358641404e+02 -4.882195539672581575e+00 2.948796777755367202e+02
-2.900000000000000000e+01 2.730000000000000000e+02 1.000000000000000000e+04 -3.779000000000000000e+03 9.761676848674516659e+05 -1.191327815176919103e-01 -2.912003437778324155e+02 2.910812109963147236e+02 -4.887675007618334178e+00 2.959688860039330507e+02
-2.900000000000000000e+01 2.740000000000000000e+02 1.000000000000000000e+04 -3.853000000000000000e+03 9.761667854193847161e+05 -1.018580848467536271e+00 -2.975143573833779556e+02 2.964957765349104193e+02 -4.965753875248483773e+00 3.014615304101589004e+02
-2.900000000000000000e+01 2.750000000000000000e+02 1.000000000000000000e+04 -3.855000000000000000e+03 9.761682137693553232e+05 4.097691221395507455e-01 -3.003848413877512371e+02 3.007946105098907879e+02 -4.893766007927216499e+00 3.056883765178180283e+02
-2.900000000000000000e+01 2.760000000000000000e+02 1.000000000000000000e+04 -4.134000000000000000e+03 9.761613804522999562e+05 -6.423547933227382600e+00 -3.159208357214142779e+02 3.094972877881868953e+02 -4.822498695358884646e+00 3.143197864835457835e+02
-2.900000000000000000e+01 2.770000000000000000e+02 1.000000000000000000e+04 -3.919000000000000000e+03 9.761720138006921625e+05 4.209800458978861570e+00 -3.059378185455429389e+02 3.101476190045218004e+02 -4.906476710032561250e+00 3.150540957145543643e+02
-2.900000000000000000e+01 2.780000000000000000e+02 1.000000000000000000e+04 -3.851000000000000000e+03 9.761636520897683222e+05 -4.151910464861430228e+00 -3.026243487564861994e+02 2.984724382916247691e+02 -4.853218829307730076e+00 3.033256571209324761e+02
-2.900000000000000000e+01 2.790000000000000000e+02 1.000000000000000000e+04 -4.157000000000000000e+03 9.761650891168244416e+05 -2.714883408742025495e+00 -3.176639327508184465e+02 3.149490493420764210e+02 -4.957902684767102386e+00 3.199069520268434985e+02
-2.900000000000000000e+01 2.800000000000000000e+02 1.000000000000000000e+04 -3.814000000000000000e+03 9.761687968386884313e+05 9.928384552476927638e-01 -2.979479818691790456e+02 2.989408203244267384e+02 -5.290370331871137033e+00 3.042311906562978834e+02
-2.900000000000000000e+01 2.810000000000000000e+02 1.000000000000000000e+04 -3.699000000000000000e+03 9.761725175308033358e+05 4.713530570152215660e+00 -2.921593033838107090e+02 2.968728339539629246e+02 -5.253759015527463383e+00 3.021265929694903889e+02
-2.900000000000000000e+01 2.820000000000000000e+02 1.000000000000000000e+04 -3.572000000000000000e+03 9.761786608005815651e+05 1.085680034838151187e+01 -2.873701276619393070e+02 2.982269280103208189e+02 -5.149320130567534015e+00 3.033762481408883787e+02
-2.900000000000000000e+01 2.830000000000000000e+02 1.000000000000000000e+04 -4.122000000000000000e+03 9.761764216333501972e+05 8.617633117013610899e+00 -3.138181891964109695e+02 3.224358223134245804e+02 -5.293087295576384577e+00 3.277289096090009934e+02
-2.900000000000000000e+01 2.840000000000000000e+02 1.000000000000000000e+04 -3.888000000000000000e+03 9.761741802482882049e+05 6.376248055021278560e+00 -3.033605202717781708e+02 3.097367683267994494e+02 -5.625115948613666816e+00 3.153618842754131038e+02
-2.900000000000000000e+01 2.850000000000000000e+02 1.000000000000000000e+04 -4.165000000000000000e+03 9.761864164412003011e+05 1.861244096711743623e+01 -3.165302046892217049e+02 3.351426456563391412e+02 -6.432440822499971844e+00 3.415750864788391254e+02
-2.900000000000000000e+01 2.860000000000000000e+02 1.000000000000000000e+04 -3.994000000000000000e+03 9.761902170703406446e+05 2.241307010746095330e+01 -3.065133450524576801e+02 3.289264151599186334e+02 -7.190296966137434076e+00 3.361167121260560862e+02
-2.900000000000000000e+01 2.870000000000000000e+02 1.000000000000000000e+04 -4.383000000000000000e+03 9.761577697733046953e+05 -1.003422692848835140e+01 -3.212287635334197944e+02 3.111945366049314430e+02 -7.927876188430205140e+00 3.191224127933616614e+02
-2.900000000000000000e+01 2.880000000000000000e+02 1.000000000000000000e+04 -4.224000000000000000e+03 9.760811624761944404e+05 -8.664152403874322772e+01 -2.925991860874316330e+02 2.059576620486884053e+02 -8.530231272003193865e+00 2.144878933206915974e+02
-2.900000000000000000e+01 2.890000000000000000e+02 1.000000000000000000e+04 9.170000000000000000e+02 9.762682602675596718e+05 1.004562673264881596e+02 5.350704626104203498e+01 4.694922106544612461e+01 -8.312226599538917071e+00 5.526144766498504168e+01
-2.900000000000000000e+01 2.900000000000000000e+02 1.000000000000000000e+04 3.835000000000000000e+03 9.762996972122911830e+05 1.318932120579993352e+02 3.664267837277457716e+02 -2.345335716697464363e+02 -8.048915138912875022e+00 -2.264846565308335471e+02
-2.900000000000000000e+01 2.910000000000000000e+02 1.000000000000000000e+04 3.251000000000000000e+03 9.762304226009483682e+05 6.261860071518458426e+01 3.229396939830046449e+02 -2.603210932678200606e+02 -1.147342173446401681e+01 -2.488476715333560492e+02
-2.900000000000000000e+01 2.920000000000000000e+02 1.000000000000000000e+04 2.608000000000000000e+03 9.762195784948911751e+05 5.177449465799145401e+01 2.547389638284918760e+02 -2.029644691705004220e+02 -1.569882504858121131e+01 -1.872656441219192232e+02
-2.900000000000000000e+01 2.930000000000000000e+02 1.000000000000000000e+04 1.656000000000000000e+03 9.761931373619022779e+05 2.533336166909430176e+01 1.528406564354784791e+02 -1.275072947663841774e+02 -1.910736941213600915e+01 -1.083999253542481682e+02
-2.900000000000000000e+01 2.940000000000000000e+02 1.000000000000000000e+04 3.160000000000000000e+02 9.761793846853510477e+05 1.158068511786404997e+01 2.183575035573689860e+01 -1.025506523787284863e+01 -1.899312751906431629e+01 8.738062281191467662e+00
-2.900000000000000000e+01 2.950000000000000000e+02 1.000000000000000000e+04 2.840000000000000000e+02 9.761955081309544621e+05 2.770413072127848864e+01 1.032046313825125416e+01 1.738366758302723269e+01 -1.942067087043519535e+01 3.680433845346242805e+01
-2.900000000000000000e+01 2.960000000000000000e+02 1.000000000000000000e+04 1.360000000000000000e+02 9.761759744354083668e+05 8.170435175183229148e+00 -6.416396517259917331e+00 1.458683169244314648e+01 -2.439925726294009323e+01 3.898608895538323793e+01
-2.900000000000000000e+01 2.970000000000000000e+02 1.000000000000000000e+04 9.700000000000000000e+01 9.761897196270861896e+05 2.191562685300596058e+01 -1.303979672183931449e+01 3.495542357484527685e+01 -3.351344649008878207e+01 6.846887006493406602e+01
-2.900000000000000000e+01 2.980000000000000000e+02 1.000000000000000000e+04 8.200000000000000000e+01 9.761898678084721323e+05 2.206380823894869536e+01 -1.608601292878719846e+01 3.814982116773589382e+01 -4.531112154834467276e+01 8.346094271608056658e+01
-2.900000000000000000e+01 2.990000000000000000e+02 1.000000000000000000e+04 6.300000000000000000e+01 9.761814571071451064e+05 1.365310691192280501e+01 -1.885616992952536819e+01 3.250927684144816965e+01 -4.690442916251151217e+01 7.941370600395967472e+01
-2.900000000000000000e+01 3.000000000000000000e+02 1.000000000000000000e+04 5.900000000000000000e+01 9.761769795369055355e+05 9.175536672351881862e+00 -1.997350775829714209e+01 2.914904443064902395e+01 -4.022221295754082604e+01 6.937125738818984644e+01
-2.900000000000000000e+01 3.010000000000000000e+02 1.000000000000000000e+04 6.000000000000000000e+01 9.761837232946211006e+05 1.591929438791703433e+01 -2.029515444683212166e+01 3.621444883474915599e+01 -3.275530097119305140e+01 6.896974980594220028e+01
-2.900000000000000000e+01 3.020000000000000000e+02 1.000000000000000000e+04 9.400000000000000000e+01 9.761822108888368821e+05 1.440688860369846225e+01 -1.746749643993732448e+01 3.187438504363578673e+01 -2.899419456181891164e+01 6.086857960545469837e+01
-2.900000000000000000e+01 3.030000000000000000e+02 1.000000000000000000e+04 6.900000000000000000e+01 9.761812860594876111e+05 1.348205925442744046e+01 -1.988037239174060034e+01 3.336243164616804080e+01 -3.068906412997678501e+01 6.405149577614483292e+01
-2.900000000000000000e+01 3.040000000000000000e+02 1.000000000000000000e+04 7.500000000000000000e+01 9.761599948757693637e+05 -7.809124463819898665e+00 -1.878449899701627146e+01 1.097537453319637279e+01 -3.282989883983456991e+01 4.380527337303094271e+01
-2.900000000000000000e+01 3.050000000000000000e+02 1.000000000000000000e+04 2.960000000000000000e+02 9.761722693943481427e+05 4.465394114959053695e+00 2.158247313171886006e+00 2.307146801787167689e+00 -3.255371744541085377e+01 3.486086424719802324e+01
-2.900000000000000000e+01 3.060000000000000000e+02 1.000000000000000000e+04 4.870000000000000000e+02 9.761780878451514291e+05 1.028384491824544966e+01 2.034672238865193705e+01 -1.006287747040648739e+01 -3.199626195628959024e+01 2.193338448588310285e+01
-2.900000000000000000e+01 3.070000000000000000e+02 1.000000000000000000e+04 4.250000000000000000e+02 9.761833436006966513e+05 1.553960046346765012e+01 1.491124437168835115e+01 6.283560917792989642e-01 -3.306060491421335001e+01 3.368896100599265253e+01
-2.900000000000000000e+01 3.080000000000000000e+02 1.000000000000000000e+04 4.400000000000000000e+02 9.761743747131191194e+05 6.570712885935790837e+00 1.681058788236859769e+01 -1.023987499643280685e+01 -3.367758552575067910e+01 2.343771052931787224e+01
-2.900000000000000000e+01 3.090000000000000000e+02 1.000000000000000000e+04 8.100000000000000000e+02 9.761921716383910971e+05 2.436763815791346133e+01 5.100881189402973348e+01 -2.664117373611627215e+01 -3.216283163978237525e+01 5.521657903666103095e+00
-2.900000000000000000e+01 3.100000000000000000e+02 1.000000000000000000e+04 1.043000000000000000e+03 9.761740911729603540e+05 6.287172727170400321e+00 6.937314087752916691e+01 -6.308596815035876659e+01 -3.260500986461177320e+01 -3.048095828574699340e+01
-2.900000000000000000e+01 3.110000000000000000e+02 1.000000000000000000e+04 -5.000000000000000000e+01 9.761547652040915564e+05 -1.303879614162724465e+01 -3.517373212268523730e+01 2.213493598105799265e+01 -5.054065509813078449e+01 7.267559107918877714e+01
-2.900000000000000000e+01 3.120000000000000000e+02 1.000000000000000000e+04 -1.630000000000000000e+02 9.761951693786020624e+05 2.736537836887873709e+01 -5.305332158205574444e+01 8.041869995093448154e+01 -7.871299961666572642e+01 1.591316995676002080e+02
-2.900000000000000000e+01 3.130000000000000000e+02 1.000000000000000000e+04 -1.540000000000000000e+03 9.761530244633373804e+05 -1.477953689580317587e+01 -1.404995570545556518e+02 1.257200201587524759e+02 -9.225115758597475235e+01 2.179711777447272425e+02
-2.900000000000000000e+01 3.140000000000000000e+02 1.000000000000000000e+04 -2.644000000000000000e+03 9.761446813154682750e+05 -2.312268476490862668e+01 -2.141145839503706725e+02 1.909918991854620458e+02 -9.666071014402439232e+01 2.876526093294864381e+02
-2.900000000000000000e+01 3.150000000000000000e+02 1.000000000000000000e+04 -3.656000000000000000e+03 9.761405907828006893e+05 -2.721321743249427527e+01 -2.772118913734370267e+02 2.499986739409427514e+02 -9.534909666669081219e+01 3.453477706076335494e+02
-2.900000000000000000e+01 3.160000000000000000e+02 1.000000000000000000e+04 -3.852000000000000000e+03 9.761514445351385511e+05 -1.635946509463246912e+01 -2.935599974414585631e+02 2.772005323468260940e+02 -8.251864654990515646e+01 3.597191788967312505e+02
-2.900000000000000000e+01 3.170000000000000000e+02 1.000000000000000000e+04 -4.014000000000000000e+03 9.761487479716307716e+05 -1.905602860241197050e+01 -3.042870294832130753e+02 2.852310008808011048e+02 -6.843418329546187806e+01 3.536651841762629829e+02
-2.900000000000000000e+01 3.180000000000000000e+02 1.000000000000000000e+04 -4.013000000000000000e+03 9.761582430648583686e+05 -9.560935374815016985e+00 -3.056383053124731646e+02 2.960773699376581476e+02 -5.976093836939838866e+01 3.558383083070565363e+02
-2.900000000000000000e+01 3.190000000000000000e+02 1.000000000000000000e+04 -3.787000000000000000e+03 9.761509196840366349e+05 -1.688431619654875249e+01 -2.948895793569251396e+02 2.780052631603763871e+02 -5.112757036943636990e+01 3.291328335298127286e+02
-2.900000000000000000e+01 3.200000000000000000e+02 1.000000000000000000e+04 -3.897000000000000000e+03 9.761584017021091422e+05 -9.402298124041408300e+00 -3.036787723233562133e+02 2.942764741993148050e+02 -4.269611877360148355e+01 3.369725929729162885e+02
-2.900000000000000000e+01 3.210000000000000000e+02 1.000000000000000000e+04 -4.431000000000000000e+03 9.761669164740041597e+05 -8.875262290239334106e-01 -3.345473652535341671e+02 3.336598390245102337e+02 -4.117237158035769085e+01 3.748322106048678961e+02
-2.900000000000000000e+01 3.220000000000000000e+02 1.000000000000000000e+04 -4.411000000000000000e+03 9.761417011663544690e+05 -2.610283387871459126e+01 -3.320678007645821026e+02 3.059649668858675113e+02 -3.880056675381700870e+01 3.447655336396845200e+02
-2.900000000000000000e+01 3.230000000000000000e+02 1.000000000000000000e+04 -3.592000000000000000e+03 9.761452768776990706e+05 -2.252712253411300480e+01 -2.877250906631718408e+02 2.651979681290588360e+02 -3.599702969846974554e+01 3.011949978275285957e+02
-2.900000000000000000e+01 3.240000000000000000e+02 1.000000000000000000e+04 -3.836000000000000000e+03 9.761615574061278021e+05 -6.246594105381518602e+00 -2.975866297840323682e+02 2.913400356786508496e+02 -3.438728311078155997e+01 3.257273187894323883e+02
-2.900000000000000000e+01 3.250000000000000000e+02 1.000000000000000000e+04 -3.977000000000000000e+03 9.761478721638174029e+05 -1.993183641578070819e+01 -3.031907410231142421e+02 2.832589046073335339e+02 -2.870177205210569582e+01 3.119606766594392298e+02
-2.900000000000000000e+01 3.260000000000000000e+02 1.000000000000000000e+04 -3.520000000000000000e+03 9.761706600588606670e+05 2.856058627483434975e+00 -2.773353586755844731e+02 2.801914173030679081e+02 -2.316434282953779089e+01 3.033557601326057238e+02
-2.900000000000000000e+01 3.270000000000000000e+02 1.000000000000000000e+04 -2.365000000000000000e+03 9.761790347463374492e+05 1.123074610426556319e+01 -2.194643770670338654e+02 2.306951231712994286e+02 -1.856401470832910050e+01 2.492591378796285255e+02
-2.900000000000000000e+01 3.280000000000000000e+02 1.000000000000000000e+04 -3.932000000000000000e+03 9.761691113073178567e+05 1.307307084673084319e+00 -2.963794308279504435e+02 2.976867379126235278e+02 -1.486687919725915563e+01 3.125536171098826799e+02
-2.900000000000000000e+01 3.290000000000000000e+02 1.000000000000000000e+04 -2.186000000000000000e+03 9.761953681149156764e+05 2.756411468249280006e+01 -2.036441135607696538e+02 2.312082282432624538e+02 -1.250042872045467668e+01 2.437086569637171181e+02
-2.900000000000000000e+01 3.300000000000000000e+02 1.000000000000000000e+04 -2.408000000000000000e+03 9.761706840454644989e+05 2.880045231315307319e+00 -1.999201947191629642e+02 2.028002399504782716e+02 -9.226625084774912722e+00 2.120268650352531949e+02
-2.800000000000000000e+01 2.700000000000000000e+02 1.000000000000000000e+04 -3.725000000000000000e+03 9.760974106025323272e+05 5.393699219799600542e+00 -2.638700440606809252e+02 2.692637432804805258e+02 -4.562556741693114759e+00 2.738263000221736547e+02
-2.800000000000000000e+01 2.710000000000000000e+02 1.000000000000000000e+04 -3.601000000000000000e+03 9.760974028479711851e+05 5.385944658657535911e+00 -2.740304737258582577e+02 2.794164183845157936e+02 -5.049244169209322841e+00 2.844656625537251102e+02
-2.800000000000000000e+01 2.720000000000000000e+02 1.000000000000000000e+04 -3.541000000000000000e+03 9.760992892400422134e+05 7.272336729685775936e+00 -2.755126255821355130e+02 2.827849623118212889e+02 -4.994963806097630687e+00 2.877799261179189330e+02
-2.800000000000000000e+01 2.730000000000000000e+02 1.000000000000000000e+04 -3.901000000000000000e+03 9.760932823390892008e+05 1.265435776673257351e+00 -2.971274924770774533e+02 2.983929282537507106e+02 -5.073883212213551097e+00 3.034668114659642697e+02
-2.800000000000000000e+01 2.740000000000000000e+02 1.000000000000000000e+04 -3.890000000000000000e+03 9.760982133659642423e+05 6.196462651714682579e+00 -2.999144445142160862e+02 3.061109071659307688e+02 -5.149750880191890090e+00 3.112606580461226713e+02
-2.800000000000000000e+01 2.750000000000000000e+02 1.000000000000000000e+04 -3.766000000000000000e+03 9.760906975450103637e+05 -1.319358302163891494e+00 -2.952684076370481989e+02 2.939490493348843074e+02 -4.998005567839551411e+00 2.989470549027238349e+02
-2.800000000000000000e+01 2.760000000000000000e+02 1.000000000000000000e+04 -3.862000000000000000e+03 9.760951424607009394e+05 3.125557388411834836e+00 -3.019126852405129284e+02 3.050382426289247633e+02 -4.698576166084987626e+00 3.097368187950097536e+02
-2.800000000000000000e+01 2.770000000000000000e+02 1.000000000000000000e+04 -4.016000000000000000e+03 9.760853265153352404e+05 -6.690387977287173271e+00 -3.091456434490887659e+02 3.024552554718015926e+02 -4.778367658543294816e+00 3.072336231303448812e+02
-2.800000000000000000e+01 2.780000000000000000e+02 1.000000000000000000e+04 -3.559000000000000000e+03 9.760949636450824328e+05 2.946741769905202091e+00 -2.866457569996220514e+02 2.895924987695272534e+02 -4.865080951814766408e+00 2.944575797213420287e+02
-2.800000000000000000e+01 2.790000000000000000e+02 1.000000000000000000e+04 -4.125000000000000000e+03 9.760904906589253806e+05 -1.526244387147016823e+00 -3.124162728324055820e+02 3.108900284452585652e+02 -4.807510033182416542e+00 3.156975384784410039e+02
-2.800000000000000000e+01 2.800000000000000000e+02 1.000000000000000000e+04 -2.167000000000000000e+03 9.760890016547559062e+05 -3.015248556621372700e+00 -2.122483560452712084e+02 2.092331074886498357e+02 -4.906794149050041298e+00 2.141399016376998645e+02
-2.800000000000000000e+01 2.810000000000000000e+02 1.000000000000000000e+04 -3.461000000000000000e+03 9.760952406795637216e+05 3.223776251194067299e+00 -2.781105704650183839e+02 2.813343467162124512e+02 -5.015228723432151980e+00 2.863495754396445818e+02
-2.800000000000000000e+01 2.820000000000000000e+02 1.000000000000000000e+04 -4.288000000000000000e+03 9.760955744545680936e+05 3.557551255566067994e+00 -3.203718760855934420e+02 3.239294273411595100e+02 -5.135093955265192633e+00 3.290645212964246866e+02
-2.800000000000000000e+01 2.830000000000000000e+02 1.000000000000000000e+04 -3.117000000000000000e+03 9.760982763904555468e+05 6.259487143019214272e+00 -2.627151487516686643e+02 2.689746358946878786e+02 -5.275544647354020178e+00 2.742501805420419032e+02
-2.800000000000000000e+01 2.840000000000000000e+02 1.000000000000000000e+04 -3.983000000000000000e+03 9.760925943001029082e+05 5.773967903805896640e-01 -3.060960676197930752e+02 3.066734644101736649e+02 -5.449218208567769395e+00 3.121226826187414076e+02
-2.800000000000000000e+01 2.850000000000000000e+02 1.000000000000000000e+04 -4.405000000000000000e+03 9.761025582696795464e+05 1.054136636701878160e+01 -3.285013999304514414e+02 3.390427662974702230e+02 -6.176516687618834212e+00 3.452192829850890803e+02
-2.800000000000000000e+01 2.860000000000000000e+02 1.000000000000000000e+04 -4.302000000000000000e+03 9.760890525597988162e+05 -2.964343513711355627e+00 -3.221770637915857947e+02 3.192127202778744390e+02 -7.158615854497876185e+00 3.263713361323723348e+02
-2.800000000000000000e+01 2.870000000000000000e+02 1.000000000000000000e+04 -4.309000000000000000e+03 9.761089871389421169e+05 1.697023562958929688e+01 -3.221471371728033546e+02 3.391173728023926515e+02 -8.135643066847563887e+00 3.472530158692402438e+02
