# Generated by process-sam-gravity-data.ipynb on 17 January 2016 20:04:32 UTC
# shape (nlat, nlon):
# 81 61
# lat lon height topo gravity disturbance topo_effect bouguer upper_sediment middle_sediment lower_sediment total_sediment sedfree_bouguer
9.00000 328.00000 50000.00000 -4888.00000 962896.01686 -4.15880 -347.55448 343.39568 -3.85625 -1.11672 -0.04043 -5.01340 348.40908
9.00000 329.00000 50000.00000 -5324.00000 962896.54930 -3.62635 -343.19170 339.56535 -3.74414 -1.08176 -0.03891 -4.86480 344.43015
9.00000 330.00000 50000.00000 -5524.00000 962895.11851 -5.05715 -296.16964 291.11249 -3.60573 -1.04956 -0.03752 -4.69281 295.80530
10.00000 270.00000 50000.00000 -3672.00000 962945.76309 16.12216 -195.60546 211.72763 -11.04188 -1.69745 -0.05430 -12.79363 224.52126
10.00000 271.00000 50000.00000 -3427.00000 962948.48761 18.84668 -218.32116 237.16784 -16.89470 -2.03961 -0.05598 -18.99029 256.15814
10.00000 272.00000 50000.00000 -3212.00000 962955.81813 26.17721 -210.06772 236.24493 -19.68142 -2.47462 -0.05751 -22.21354 258.45847
10.00000 273.00000 50000.00000 -3066.00000 962941.02529 11.38436 -185.99421 197.37857 -21.36220 -3.06572 -0.05898 -24.48690 221.86547
10.00000 274.00000 50000.00000 -1188.00000 962951.19725 21.55633 -120.87824 142.43457 -17.68530 -3.32271 -0.06053 -21.06855 163.50312
10.00000 275.00000 50000.00000 1.00000 962973.63710 43.99618 -63.55354 107.54972 -13.96565 -3.25935 -0.06233 -17.28734 124.83705
10.00000 276.00000 50000.00000 1420.00000 962990.30836 60.66744 4.59038 56.07706 -24.01500 -4.98640 -0.06457 -29.06597 85.14303
10.00000 277.00000 50000.00000 -38.00000 962968.21865 38.57773 -54.29193 92.86966 -43.23822 -12.21225 -0.06752 -55.51798 148.38764
10.00000 278.00000 50000.00000 -2076.00000 962937.90446 8.26354 -131.17168 139.43522 -53.45038 -17.77596 -0.07162 -71.29796 210.73318
10.00000 279.00000 50000.00000 -3156.00000 962919.27463 -10.36630 -171.80375 161.43745 -52.37686 -15.52006 -0.07782 -67.97474 229.41218
10.00000 280.00000 50000.00000 -2054.00000 962919.36131 -10.27962 -154.70454 144.42493 -47.26546 -11.54347 -0.08863 -58.89756 203.32248
10.00000 281.00000 50000.00000 -2101.00000 962928.33804 -1.30288 -150.18422 148.88133 -49.85580 -12.67365 -0.11336 -62.64281 211.52415
10.00000 282.00000 50000.00000 -1591.00000 962918.13040 -11.51052 -140.98880 129.47828 -56.30866 -21.27247 -0.20819 -77.78932 207.26760
10.00000 283.00000 50000.00000 -3126.00000 962909.85024 -19.79068 -159.24598 139.45530 -56.73204 -32.38461 -0.89849 -90.01514 229.47045
10.00000 284.00000 50000.00000 -139.00000 962930.60961 0.96869 -76.65853 77.62722 -51.31080 -33.28285 -0.93459 -85.52825 163.15546
10.00000 285.00000 50000.00000 186.00000 962921.25660 -8.38433 -31.29322 22.90890 -43.43655 -24.01200 -0.34207 -67.79062 90.69952
10.00000 286.00000 50000.00000 70.00000 962944.28960 14.64868 2.85744 11.79124 -32.74984 -14.46743 -0.53930 -47.75656 59.54780
10.00000 287.00000 50000.00000 2681.00000 962976.90131 47.26039 94.63289 -47.37250 -32.25960 -14.82573 -2.39775 -49.48307 2.11057
10.00000 288.00000 50000.00000 -2.00000 962909.93094 -19.70999 -1.95671 -17.75328 -40.26546 -28.83213 -6.16374 -75.26133 57.50806
10.00000 289.00000 50000.00000 30.00000 962906.81530 -22.82563 -9.31106 -13.51456 -40.48301 -38.74402 -7.64498 -86.87202 73.35746
10.00000 290.00000 50000.00000 878.00000 962953.43221 23.79129 13.52820 10.26309 -36.87820 -34.79902 -5.45909 -77.13631 87.39939
10.00000 291.00000 50000.00000 264.00000 962941.61073 11.96981 -11.04910 23.01891 -32.84211 -21.89667 -2.34968 -57.08846 80.10737
10.00000 292.00000 50000.00000 523.00000 962938.80417 9.16324 -8.71266 17.87591 -30.07360 -12.33852 -0.60638 -43.01849 60.89440
10.00000 293.00000 50000.00000 619.00000 962949.39848 19.75756 -5.83313 25.59069 -26.38140 -13.67556 -0.49619 -40.55314 66.14383
10.00000 294.00000 50000.00000 487.00000 962923.83259 -5.80834 -10.49886 4.69052 -28.15083 -19.38125 -1.36560 -48.89768 53.58821
10.00000 295.00000 50000.00000 284.00000 962903.72469 -25.91624 -12.38669 -13.52955 -31.36042 -22.47209 -3.45677 -57.28927 43.75972
10.00000 296.00000 50000.00000 1406.00000 962897.24983 -32.39109 23.51894 -55.91003 -29.89962 -23.51593 -5.58879 -59.00433 3.09430
10.00000 297.00000 50000.00000 12.00000 962855.96208 -73.67885 -29.56903 -44.10982 -32.32415 -29.34642 -6.43374 -68.10432 23.99450
10.00000 298.00000 50000.00000 -1.00000 962837.46841 -92.17251 -43.10424 -49.06827 -36.52038 -35.71298 -5.24158 -77.47495 28.40667
10.00000 299.00000 50000.00000 -38.00000 962864.75002 -64.89091 -52.18248 -12.70843 -44.16264 -44.61369 -4.47163 -93.24796 80.53953
10.00000 300.00000 50000.00000 -129.00000 962878.92623 -50.71470 -74.31007 23.59537 -52.47971 -52.95476 -5.97276 -111.40723 135.00260
10.00000 301.00000 50000.00000 -1700.00000 962890.94727 -38.69365 -136.40514 97.71148 -54.13176 -51.58502 -6.99820 -112.71497 210.42646
10.00000 302.00000 50000.00000 -3043.00000 962892.13513 -37.50580 -202.69123 165.18543 -54.81903 -49.48925 -4.40340 -108.71168 273.89711
10.00000 303.00000 50000.00000 -3554.00000 962879.06002 -50.58090 -244.59544 194.01454 -55.16547 -49.25106 -1.55741 -105.97394 299.98848
10.00000 304.00000 50000.00000 -3777.00000 962873.62144 -56.01948 -267.09937 211.07988 -55.30784 -40.66525 -1.07589 -97.04898 308.12887
10.00000 305.00000 50000.00000 -3975.00000 962881.06570 -48.57522 -281.67267 233.09745 -55.22701 -33.18967 -0.82980 -89.24648 322.34393
10.00000 306.00000 50000.00000 -4574.00000 962881.68377 -47.95716 -301.56750 253.61034 -54.84955 -27.97225 -0.63038 -83.45217 337.06252
10.00000 307.00000 50000.00000 -4835.00000 962881.83052 -47.81040 -326.89121 279.08081 -54.25935 -17.09647 -0.40912 -71.76494 350.84575
10.00000 308.00000 50000.00000 -4904.00000 962879.90381 -49.73711 -340.32620 290.58909 -53.69843 -11.95912 -0.27841 -65.93596 356.52505
10.00000 309.00000 50000.00000 -4878.00000 962881.60986 -48.03107 -345.24012 297.20906 -54.01370 -10.52558 -0.20999 -64.74928 361.95833
10.00000 310.00000 50000.00000 -4897.00000 962884.47961 -45.16132 -347.55166 302.39034 -53.79022 -7.53779 -0.17308 -61.50108 363.89143
10.00000 311.00000 50000.00000 -4822.00000 962887.28778 -42.35314 -346.89803 304.54489 -46.91252 -4.99521 -0.15050 -52.05823 356.60312
10.00000 312.00000 50000.00000 -4851.00000 962889.53128 -40.10965 -346.76349 306.65385 -38.50267 -3.88652 -0.13389 -42.52308 349.17693
10.00000 313.00000 50000.00000 -4867.00000 962892.04456 -37.59637 -346.99879 309.40242 -32.30439 -3.12271 -0.11981 -35.54692 344.94934
10.00000 314.00000 50000.00000 -4812.00000 962892.87769 -36.76323 -345.89120 309.12797 -26.25167 -2.64033 -0.10728 -28.99927 338.12724
10.00000 315.00000 50000.00000 -4692.00000 962896.83293 -32.80799 -340.15344 307.34545 -20.92077 -2.31464 -0.09619 -23.33160 330.67705
10.00000 316.00000 50000.00000 -4496.00000 962904.02768 -25.61324 -328.77303 303.15979 -16.25651 -2.07657 -0.08660 -18.41968 321.57947
10.00000 317.00000 50000.00000 -3979.00000 962908.86396 -20.77696 -312.62768 291.85071 -12.95213 -1.89379 -0.07847 -14.92438 306.77510
10.00000 318.00000 50000.00000 -3323.00000 962917.05848 -12.58244 -298.68391 286.10146 -9.15101 -1.74885 -0.07164 -10.97150 297.07296
10.00000 319.00000 50000.00000 -3495.00000 962925.81386 -3.82706 -296.86899 293.04193 -6.58636 -1.63114 -0.06592 -8.28341 301.32534
10.00000 320.00000 50000.00000 -3873.00000 962925.48900 -4.15193 -304.04451 299.89258 -5.73408 -1.53357 -0.06111 -7.32877 307.22135
10.00000 321.00000 50000.00000 -4414.00000 962923.55480 -6.08613 -323.69706 317.61093 -5.22582 -1.45125 -0.05704 -6.73411 324.34504
10.00000 322.00000 50000.00000 -4765.00000 962923.17070 -6.47023 -336.41542 329.94519 -4.86164 -1.38063 -0.05356 -6.29583 336.24102
10.00000 323.00000 50000.00000 -4126.00000 962922.10052 -7.54041 -327.41426 319.87385 -4.58156 -1.31919 -0.05056 -5.95131 325.82516
10.00000 324.00000 50000.00000 -4250.00000 962921.16210 -8.47883 -332.15450 323.67567 -4.35447 -1.26502 -0.04795 -5.66743 329.34310
10.00000 325.00000 50000.00000 -4731.00000 962920.76899 -8.87194 -350.76786 341.89592 -4.16187 -1.21674 -0.04565 -5.42425 347.32017
10.00000 326.00000 50000.00000 -5329.00000 962922.19105 -7.44987 -369.10588 361.65601 -3.99504 -1.17328 -0.04361 -5.21193 366.86794
10.00000 327.00000 50000.00000 -5253.00000 962922.20791 -7.43301 -369.76869 362.33567 -3.85665 -1.13384 -0.04179 -5.03228 367.36795
10.00000 328.00000 50000.00000 -5201.00000 962924.19247 -5.44845 -361.83526 356.38681 -3.78425 -1.09779 -0.04015 -4.92219 361.30899
10.00000 329.00000 50000.00000 -5057.00000 962924.38789 -5.25304 -347.77764 342.52460 -4.10214 -1.06464 -0.03866 -5.20544 347.73004
10.00000 330.00000 50000.00000 -5280.00000 962925.26842 -4.37251 -301.54026 297.16776 -3.97947 -1.03398 -0.03731 -5.05076 302.21851
11.00000 270.00000 50000.00000 -3616.00000 962986.48568 24.40927 -191.97920 216.38846 -12.37099 -2.15420 -0.05746 -14.58264 230.97111
11.00000 271.00000 50000.00000 -3283.00000 962985.40389 23.32748 -211.55068 234.87815 -19.44352 -3.32670 -0.05907 -22.82930 257.70746
11.00000 272.00000 50000.00000 -3014.00000 962968.51992 6.44350 -184.51105 190.95456 -25.66688 -4.75790 -0.06030 -30.48508 221.43964
11.00000 273.00000 50000.00000 -1927.00000 962947.44827 -14.62815 -132.66656 118.03841 -31.44091 -9.97266 -0.06130 -41.47486 159.51328
11.00000 274.00000 50000.00000 -104.00000 962983.80114 21.72473 -65.81838 87.54311 -26.20761 -11.81893 -0.06229 -38.08882 125.63193
11.00000 275.00000 50000.00000 36.00000 962995.46726 33.39085 -40.11462 73.50547 -17.74709 -6.58403 -0.06351 -24.39464 97.90011
11.00000 276.00000 50000.00000 38.00000 962997.43381 35.35740 -39.91771 75.27511 -30.76146 -5.72112 -0.06521 -36.54779 111.82290
11.00000 277.00000 50000.00000 -1776.00000 962978.04094 15.96453 -102.98573 118.95026 -50.85994 -13.23863 -0.06765 -64.16621 183.11648
11.00000 278.00000 50000.00000 -2759.00000 962967.92627 5.84986 -160.84805 166.69791 -57.01497 -18.38270 -0.07122 -75.46889 242.16680
11.00000 279.00000 50000.00000 -3221.00000 962962.68072 0.60431 -197.14987 197.75418 -57.99912 -17.64397 -0.07666 -75.71976 273.47394
11.00000 280.00000 50000.00000 -3535.00000 962956.30650 -5.76991 -211.15553 205.38562 -58.01160 -14.27345 -0.08569 -72.37074 277.75636
11.00000 281.00000 50000.00000 -3539.00000 962957.59384 -4.48258 -217.62609 213.14351 -58.32789 -11.48962 -0.10302 -69.92053 283.06404
11.00000 282.00000 50000.00000 -3512.00000 962957.59102 -4.48540 -217.25163 212.76623 -59.12425 -14.56620 -0.14280 -73.83325 286.59948
11.00000 283.00000 50000.00000 -3225.00000 962952.20221 -9.87421 -204.90634 195.03214 -59.60035 -24.88831 -0.22429 -84.71295 279.74509
11.00000 284.00000 50000.00000 -2372.00000 962948.20761 -13.86880 -156.75814 142.88934 -59.29846 -33.27420 -0.28730 -92.85997 235.74930
11.00000 285.00000 50000.00000 -1.00000 962953.04191 -9.03451 -69.40971 60.37520 -56.90563 -30.04328 -0.28969 -87.23860 147.61380
11.00000 286.00000 50000.00000 1924.00000 963033.88670 71.81028 31.31705 40.49323 -48.29147 -21.13961 -0.38264 -69.81372 110.30695
11.00000 287.00000 50000.00000 684.00000 963020.36358 58.28716 11.50295 46.78421 -46.64717 -13.60568 -0.82576 -61.07862 107.86282
11.00000 288.00000 50000.00000 2.00000 962959.69052 -2.38590 -27.47085 25.08496 -51.87667 -20.11666 -2.73008 -74.72341 99.80837
11.00000 289.00000 50000.00000 15.00000 962943.55611 -18.52031 -33.28207 14.76176 -52.07299 -36.08224 -5.46641 -93.62163 108.38339
11.00000 290.00000 50000.00000 185.00000 962965.61540 3.53898 -27.04103 30.58001 -51.57355 -41.67862 -5.25114 -98.50331 129.08332
11.00000 291.00000 50000.00000 125.00000 962972.92649 10.85007 -40.80354 51.65361 -50.76733 -31.13438 -2.31572 -84.21743 135.87104
11.00000 292.00000 50000.00000 -359.00000 962955.97118 -6.10523 -60.16737 54.06213 -48.30183 -19.41844 -0.58384 -68.30411 122.36624
11.00000 293.00000 50000.00000 -428.00000 962959.67427 -2.40214 -63.09617 60.69403 -44.70399 -15.08093 -0.40686 -60.19178 120.88580
11.00000 294.00000 50000.00000 -115.00000 962957.05689 -5.01952 -55.68707 50.66755 -46.38393 -12.34826 -0.53662 -59.26881 109.93636
11.00000 295.00000 50000.00000 -71.00000 962939.90318 -22.17324 -54.16115 31.98792 -48.16300 -10.45699 -0.83976 -59.45975 91.44767
11.00000 296.00000 50000.00000 126.00000 962959.63358 -2.44283 -40.88915 38.44631 -44.87663 -10.18736 -1.17513 -56.23911 94.68543
11.00000 297.00000 50000.00000 -43.00000 962954.02709 -8.04932 -56.22123 48.17191 -48.06328 -19.19811 -1.42919 -68.69058 116.86250
11.00000 298.00000 50000.00000 -98.00000 962928.12145 -33.95497 -61.48496 27.52999 -53.19909 -34.42307 -1.88952 -89.51168 117.04167
11.00000 299.00000 50000.00000 -88.00000 962916.76412 -45.31230 -74.26286 28.95056 -54.08389 -48.14775 -4.07350 -106.30514 135.25570
11.00000 300.00000 50000.00000 -1165.00000 962897.55532 -64.52109 -112.87237 48.35128 -55.12273 -55.97235 -8.72015 -119.81522 168.16650
11.00000 301.00000 50000.00000 -1558.00000 962912.71270 -49.36372 -150.88349 101.51977 -55.54412 -56.61538 -12.44563 -124.60513 226.12490
11.00000 302.00000 50000.00000 -2575.00000 962918.97782 -43.09860 -208.77375 165.67516 -55.55085 -54.65627 -7.98524 -118.19236 283.86752
11.00000 303.00000 50000.00000 -4054.00000 962904.61160 -57.46481 -272.36890 214.90408 -55.31644 -47.20711 -1.81318 -104.33672 319.24081
11.00000 304.00000 50000.00000 -4394.00000 962906.91151 -55.16490 -301.29177 246.12687 -55.04868 -31.55613 -0.80393 -87.40873 333.53561
11.00000 305.00000 50000.00000 -4525.00000 962916.04539 -46.03102 -316.35323 270.32221 -54.39403 -20.23913 -0.51968 -75.15284 345.47505
11.00000 306.00000 50000.00000 -4672.00000 962919.04265 -43.03376 -329.99634 286.96258 -53.26229 -16.31261 -0.38224 -69.95714 356.91972
11.00000 307.00000 50000.00000 -4849.00000 962914.93193 -47.14448 -342.81761 295.67313 -50.95467 -11.73863 -0.28788 -62.98118 358.65431
11.00000 308.00000 50000.00000 -5005.00000 962915.30899 -46.76743 -351.87367 305.10624 -47.30494 -7.76983 -0.22248 -55.29725 360.40350
11.00000 309.00000 50000.00000 -5007.00000 962918.66108 -43.41534 -354.98498 311.56964 -44.80412 -5.21208 -0.17981 -50.19601 361.76564
11.00000 310.00000 50000.00000 -4928.00000 962918.09135 -43.98507 -354.03511 310.05004 -42.26446 -4.12055 -0.15208 -46.53709 356.58714
11.00000 311.00000 50000.00000 -4949.00000 962920.31033 -41.76609 -352.11069 310.34460 -36.08417 -3.43723 -0.13308 -39.65449 349.99908
11.00000 312.00000 50000.00000 -4639.00000 962919.85121 -42.22521 -343.58192 301.35671 -30.24201 -2.95535 -0.11884 -33.31620 334.67291
11.00000 313.00000 50000.00000 -4590.00000 962920.60971 -41.46670 -339.14931 297.68261 -25.41384 -2.58806 -0.10722 -28.10913 325.79173
11.00000 314.00000 50000.00000 -4902.00000 962924.42138 -37.65504 -339.68848 302.03344 -19.89418 -2.30591 -0.09723 -22.29732 324.33076
11.00000 315.00000 50000.00000 -4657.00000 962935.46748 -26.60894 -327.46163 300.85269 -14.88840 -2.08733 -0.08849 -17.06422 317.91691
11.00000 316.00000 50000.00000 -3942.00000 962942.16405 -19.91236 -304.47462 284.56226 -11.06725 -1.91394 -0.08085 -13.06205 297.62430
11.00000 317.00000 50000.00000 -3731.00000 962943.28574 -18.79067 -302.66253 283.87185 -8.82765 -1.77318 -0.07422 -10.67505 294.54691
11.00000 318.00000 50000.00000 -4461.00000 962946.12036 -15.95606 -316.71416 300.75810 -6.89872 -1.65670 -0.06851 -8.62394 309.38203
11.00000 319.00000 50000.00000 -4133.00000 962946.95132 -15.12509 -313.65848 298.53339 -5.66442 -1.55880 -0.06360 -7.28682 305.82021
11.00000 320.00000 50000.00000 -3700.00000 962945.44948 -16.62694 -314.52130 297.89437 -5.13973 -1.47534 -0.05936 -6.67443 304.56880
11.00000 321.00000 50000.00000 -4681.00000 962944.10159 -17.97482 -342.56495 324.59013 -4.79276 -1.40329 -0.05570 -6.25175 330.84188
11.00000 322.00000 50000.00000 -4829.00000 962944.03116 -18.04526 -350.63346 332.58820 -4.52866 -1.34034 -0.05252 -5.92152 338.50972
11.00000 323.00000 50000.00000 -4518.00000 962945.31394 -16.76248 -347.75433 330.99185 -4.31621 -1.28474 -0.04974 -5.65069 336.64254
11.00000 324.00000 50000.00000 -4547.00000 962946.07483 -16.00158 -351.41991 335.41833 -4.13927 -1.23513 -0.04729 -5.42169 340.84002
11.00000 325.00000 50000.00000 -5094.00000 962948.11091 -13.96551 -368.66228 354.69677 -3.98739 -1.19049 -0.04511 -5.22298 359.91976
11.00000 326.00000 50000.00000 -5391.00000 962948.44773 -13.62868 -381.07217 367.44348 -3.85572 -1.14999 -0.04316 -5.04888 372.49236
11.00000 327.00000 50000.00000 -5729.00000 962949.36079 -12.71563 -385.85632 373.14069 -3.75218 -1.11300 -0.04141 -4.90659 378.04728
11.00000 328.00000 50000.00000 -5314.00000 962950.30384 -11.77257 -372.87105 361.09847 -3.74873 -1.07900 -0.03982 -4.86755 365.96602
11.00000 329.00000 50000.00000 -5409.00000 962952.25634 -9.82007 -363.28388 353.46381 -4.52307 -1.04759 -0.03838 -5.60904 359.07285
11.00000 330.00000 50000.00000 -5939.00000 962952.44891 -9.62751 -318.66309 309.03559 -4.40877 -1.01843 -0.03706 -5.46426 314.49985
12.00000 270.00000 50000.00000 -3884.00000 962995.97905 -1.46405 -179.61601 178.15196 -16.75424 -3.08592 -0.06283 -19.90299 198.05495
12.00000 271.00000 50000.00000 -5330.00000 962985.65862 -11.78448 -215.02213 203.23764 -29.07626 -11.68514 -0.06439 -40.82579 244.06343
12.00000 272.00000 50000.00000 -1449.00000 962981.78428 -15.65882 -122.60126 106.94244 -36.81084 -20.05571 -0.06504 -56.93159 163.87403
12.00000 273.00000 50000.00000 -86.00000 962994.09756 -3.34554 -60.59396 57.24842 -37.74626 -19.66617 -0.06513 -57.47756 114.72598
12.00000 274.00000 50000.00000 74.00000 963020.02115 22.57805 -30.79833 53.37639 -27.00256 -14.02697 -0.06510 -41.09464 94.47102
12.00000 275.00000 50000.00000 310.00000 963033.93774 36.49463 -20.74717 57.24180 -18.36400 -6.89427 -0.06537 -25.32364 82.56544
12.00000 276.00000 50000.00000 21.00000 963031.55613 34.11302 -37.83285 71.94587 -32.23994 -5.30698 -0.06623 -37.61315 109.55902
12.00000 277.00000 50000.00000 -47.00000 963021.40961 23.96651 -63.52889 87.49539 -52.35889 -14.11028 -0.06791 -66.53708 154.03247
12.00000 278.00000 50000.00000 -1344.00000 963016.26504 18.82194 -121.36244 140.18439 -57.40952 -16.16617 -0.07069 -73.64638 213.83077
12.00000 279.00000 50000.00000 -2846.00000 963018.94817 21.50507 -180.45942 201.96448 -57.91719 -10.43747 -0.07504 -68.42970 270.39418
12.00000 280.00000 50000.00000 -2450.00000 963012.66741 15.22431 -197.98807 213.21237 -57.30992 -8.48294 -0.08185 -65.87470 279.08708
12.00000 281.00000 50000.00000 -3539.00000 963012.82876 15.38566 -230.47550 245.86116 -54.41426 -6.90267 -0.09280 -61.40973 307.27088
12.00000 282.00000 50000.00000 -3709.00000 963004.93229 7.48919 -242.04720 249.53639 -56.10153 -10.45389 -0.11051 -66.66593 316.20231
12.00000 283.00000 50000.00000 -3612.00000 963006.91602 9.47291 -237.22093 246.69384 -59.90854 -21.07680 -0.13743 -81.12276 327.81660
12.00000 284.00000 50000.00000 -3320.00000 962990.42410 -7.01900 -219.25579 212.23679 -60.39530 -34.19554 -0.19653 -94.78736 307.02416
12.00000 285.00000 50000.00000 -3519.00000 962960.74939 -36.69371 -194.76734 158.07364 -60.07040 -37.97301 -0.25929 -98.30271 256.37634
12.00000 286.00000 50000.00000 -1621.00000 962945.46488 -51.97822 -127.28221 75.30399 -59.30852 -29.97951 -0.29404 -89.58208 164.88607
12.00000 287.00000 50000.00000 -762.00000 962966.71429 -30.72881 -89.21624 58.48742 -58.03007 -18.56869 -0.40643 -77.00519 135.49262
12.00000 288.00000 50000.00000 41.00000 963002.13491 4.69181 -64.42231 69.11412 -57.17897 -15.12276 -0.68815 -72.98989 142.10400
12.00000 289.00000 50000.00000 -15.00000 962982.88505 -14.55806 -62.81286 48.25481 -56.95897 -22.96618 -0.97727 -80.90241 129.15722
12.00000 290.00000 50000.00000 91.00000 962981.22540 -16.21771 -65.67744 49.45973 -55.41627 -29.78445 -0.94641 -86.14713 135.60686
12.00000 291.00000 50000.00000 -1217.00000 962987.38835 -10.05475 -106.99755 96.94280 -53.77356 -28.75475 -0.63078 -83.15909 180.10188
12.00000 292.00000 50000.00000 -1604.00000 962986.30593 -11.13717 -131.59352 120.45635 -53.14394 -26.58818 -0.38378 -80.11591 200.57226
12.00000 293.00000 50000.00000 -1281.00000 962973.09248 -24.35063 -133.59583 109.24520 -52.75887 -23.43022 -0.31438 -76.50347 185.74867
12.00000 294.00000 50000.00000 -543.00000 962955.85502 -41.58808 -122.01904 80.43096 -52.79678 -16.88719 -0.34492 -70.02889 150.45985
12.00000 295.00000 50000.00000 -2086.00000 962956.99420 -40.44891 -140.98168 100.53277 -52.98726 -11.57654 -0.43271 -64.99650 165.52928
12.00000 296.00000 50000.00000 -262.00000 962991.78697 -5.65613 -101.45285 95.79672 -52.69608 -9.60455 -0.55793 -62.85856 158.65528
12.00000 297.00000 50000.00000 -2063.00000 962967.08201 -30.36110 -127.17626 96.81516 -55.11165 -18.10484 -0.75585 -73.97234 170.78751
12.00000 298.00000 50000.00000 -407.00000 962973.38681 -24.05629 -102.57801 78.52172 -58.49742 -33.11297 -1.38564 -92.99604 171.51776
12.00000 299.00000 50000.00000 -1806.00000 962961.66830 -35.77480 -128.76294 92.98814 -57.59101 -46.86576 -3.63465 -108.09142 201.07956
12.00000 300.00000 50000.00000 -1578.00000 962920.02652 -77.41658 -142.59318 65.17660 -56.08184 -55.66538 -8.99245 -120.73967 185.91627
12.00000 301.00000 50000.00000 -1649.00000 962934.01583 -63.42728 -165.61914 102.19186 -56.06902 -56.41091 -13.51837 -125.99830 228.19015
12.00000 302.00000 50000.00000 -2584.00000 962960.99488 -36.44822 -221.30799 184.85977 -55.67536 -51.21460 -8.62411 -115.51407 300.37384
12.00000 303.00000 50000.00000 -4375.00000 962944.51550 -52.92760 -293.44170 240.51410 -54.97028 -37.96003 -1.89660 -94.82691 335.34100
12.00000 304.00000 50000.00000 -4550.00000 962951.98972 -45.45338 -320.39013 274.93675 -54.08483 -22.60252 -0.75066 -77.43801 352.37476
12.00000 305.00000 50000.00000 -4705.00000 962957.54784 -39.89526 -333.97851 294.08324 -51.12671 -13.12742 -0.43753 -64.69166 358.77491
12.00000 306.00000 50000.00000 -4794.00000 962959.34812 -38.09498 -343.31632 305.22134 -45.56396 -8.32237 -0.30780 -54.19414 359.41548
12.00000 307.00000 50000.00000 -4943.00000 962957.42128 -40.02182 -352.30014 312.27831 -40.35945 -5.52468 -0.23614 -46.12027 358.39858
12.00000 308.00000 50000.00000 -4915.00000 962957.21307 -40.23003 -356.35437 316.12434 -36.62467 -4.35548 -0.18998 -41.17013 357.29447
12.00000 309.00000 50000.00000 -5017.00000 962955.67321 -41.76989 -358.37562 316.60572 -32.57345 -3.60534 -0.15859 -36.33739 352.94311
12.00000 310.00000 50000.00000 -4944.00000 962952.99244 -44.45067 -355.61617 311.16550 -27.09698 -3.12054 -0.13662 -30.35414 341.51964
12.00000 311.00000 50000.00000 -4836.00000 962954.13174 -43.31136 -349.76965 306.45829 -22.40499 -2.76844 -0.12062 -25.29406 331.75235
12.00000 312.00000 50000.00000 -4752.00000 962957.62402 -39.81909 -339.58323 299.76414 -19.52789 -2.48979 -0.10834 -22.12602 321.89016
12.00000 313.00000 50000.00000 -4410.00000 962964.63914 -32.80397 -326.24131 293.43734 -16.04042 -2.26142 -0.09838 -18.40021 311.83755
12.00000 314.00000 50000.00000 -3854.00000 962972.06701 -25.37609 -304.88579 279.50970 -12.24085 -2.07233 -0.08995 -14.40312 293.91282
12.00000 315.00000 50000.00000 -3730.00000 962978.33404 -19.10906 -287.62969 268.52063 -9.47894 -1.91508 -0.08264 -11.47666 279.99729
12.00000 316.00000 50000.00000 -2218.00000 962984.27834 -13.16476 -261.02205 247.85729 -7.46819 -1.78327 -0.07625 -9.32771 257.18500
12.00000 317.00000 50000.00000 -4234.00000 962983.68384 -13.75926 -303.19995 289.44069 -6.19456 -1.67165 -0.07064 -7.93684 297.37753
12.00000 318.00000 50000.00000 -4039.00000 962981.23720 -16.20590 -316.48991 300.28401 -5.53781 -1.57612 -0.06574 -7.17967 307.46368
12.00000 319.00000 50000.00000 -4072.00000 962979.44285 -18.00025 -323.46485 305.46460 -5.06665 -1.49356 -0.06144 -6.62166 312.08625
12.00000 320.00000 50000.00000 -4946.00000 962976.96457 -20.47853 -344.98970 324.51117 -4.73329 -1.42154 -0.05768 -6.21251 330.72368
12.00000 321.00000 50000.00000 -5501.00000 962979.01967 -18.42343 -367.67212 349.24869 -4.48167 -1.35815 -0.05438 -5.89420 355.14289
12.00000 322.00000 50000.00000 -4531.00000 962979.11162 -18.33148 -359.73314 341.40166 -4.28191 -1.30187 -0.05146 -5.63524 347.03691
12.00000 323.00000 50000.00000 -5648.00000 962979.16062 -18.28248 -383.31089 365.02841 -4.12084 -1.25149 -0.04888 -5.42121 370.44962
12.00000 324.00000 50000.00000 -5290.00000 962980.10243 -17.34067 -383.44893 366.10826 -3.99013 -1.20606 -0.04658 -5.24277 371.35103
12.00000 325.00000 50000.00000 -5497.00000 962979.62557 -17.81753 -390.62111 372.80358 -3.87863 -1.16480 -0.04452 -5.08794 377.89152
12.00000 326.00000 50000.00000 -5513.00000 962982.02261 -15.42049 -390.93841 375.51792 -3.77825 -1.12708 -0.04266 -4.94799 380.46591
12.00000 327.00000 50000.00000 -5472.00000 962985.48668 -11.95643 -387.67953 375.72310 -3.69744 -1.09241 -0.04099 -4.83084 380.55395
12.00000 328.00000 50000.00000 -5295.00000 962985.00943 -12.43367 -379.89008 367.45641 -3.71195 -1.06038 -0.03946 -4.81179 372.26819
12.00000 329.00000 50000.00000 -6171.00000 962988.77330 -8.66980 -381.38257 372.71277 -4.52883 -1.03065 -0.03806 -5.59754 378.31032
12.00000 330.00000 50000.00000 -5804.00000 962991.29811 -6.14499 -321.60647 315.46148 -4.41006 -1.00294 -0.03678 -5.44978 320.91126
