# Moho of South America estimated by gravity data inversion
# See the source code for the inversion at:
#   https://github.com/pinga-lab/paper-moho-inversion-tesseroids
# Generated by south-america-moho.ipynb on 11 February 2016 18:14:30 UTC
# Model grid shape (nlat, nlon):
#   201 151
# Latitude and longitude values correspond to the center of each
# model cell.
# Moho depth is provided in meters.
# Columns:
# lat lon Moho_depth
-15.60000 325.60000 15033.00538
-15.60000 326.00000 15231.97681
-15.60000 326.40000 15306.15421
-15.60000 326.80000 14937.89782
-15.60000 327.20000 14566.66318
-15.60000 327.60000 14514.01921
-15.60000 328.00000 14541.83769
-15.60000 328.40000 14132.42141
-15.60000 328.80000 13153.25134
-15.60000 329.20000 11821.79275
-15.60000 329.60000 11787.01274
-15.60000 330.00000 21576.43300
-15.20000 270.00000 24069.04826
-15.20000 270.40000 15330.33869
-15.20000 270.80000 15114.21078
-15.20000 271.20000 16032.98850
-15.20000 271.60000 16917.64887
-15.20000 272.00000 17280.50747
-15.20000 272.40000 16788.74124
-15.20000 272.80000 16266.15279
-15.20000 273.20000 16336.62952
-15.20000 273.60000 16342.46301
-15.20000 274.00000 15919.05990
-15.20000 274.40000 15616.15465
-15.20000 274.80000 15626.55477
-15.20000 275.20000 15638.19745
-15.20000 275.60000 15316.03317
-15.20000 276.00000 15127.74627
-15.20000 276.40000 15307.29768
-15.20000 276.80000 15458.73542
-15.20000 277.20000 15406.69304
-15.20000 277.60000 15463.32936
-15.20000 278.00000 15587.03566
-15.20000 278.40000 15582.68505
-15.20000 278.80000 15450.62844
-15.20000 279.20000 15362.10260
-15.20000 279.60000 15136.81996
-15.20000 280.00000 14583.39606
-15.20000 280.40000 14335.43069
-15.20000 280.80000 14749.25093
-15.20000 281.20000 15436.81414
-15.20000 281.60000 15676.91935
-15.20000 282.00000 15592.44950
-15.20000 282.40000 16928.52687
-15.20000 282.80000 19290.31454
-15.20000 283.20000 20999.62345
-15.20000 283.60000 22935.10476
-15.20000 284.00000 27373.84613
-15.20000 284.40000 32121.86542
-15.20000 284.80000 33702.46731
-15.20000 285.20000 33855.52812
-15.20000 285.60000 38013.76334
-15.20000 286.00000 46307.46907
-15.20000 286.40000 57027.92904
-15.20000 286.80000 64033.78526
-15.20000 287.20000 69498.42047
-15.20000 287.60000 70682.24720
-15.20000 288.00000 68737.60479
-15.20000 288.40000 67409.77810
-15.20000 288.80000 67897.12192
-15.20000 289.20000 68091.56335
-15.20000 289.60000 64414.53666
-15.20000 290.00000 59933.06877
-15.20000 290.40000 56638.81672
-15.20000 290.80000 52832.99454
-15.20000 291.20000 43405.54725
-15.20000 291.60000 38393.67587
-15.20000 292.00000 40240.79616
-15.20000 292.40000 42080.70403
-15.20000 292.80000 42246.46918
-15.20000 293.20000 39852.90084
-15.20000 293.60000 38116.72138
-15.20000 294.00000 36846.04551
-15.20000 294.40000 35324.33868
-15.20000 294.80000 34096.97569
-15.20000 295.20000 33791.67493
-15.20000 295.60000 33481.30282
-15.20000 296.00000 32969.33084
-15.20000 296.40000 32736.52874
-15.20000 296.80000 33186.96852
-15.20000 297.20000 33834.70086
-15.20000 297.60000 33597.20401
-15.20000 298.00000 33537.97271
-15.20000 298.40000 34335.26992
-15.20000 298.80000 34949.06288
-15.20000 299.20000 35052.06877
-15.20000 299.60000 35270.31810
-15.20000 300.00000 35531.80366
-15.20000 300.40000 36098.84501
-15.20000 300.80000 36423.67534
-15.20000 301.20000 36013.26927
-15.20000 301.60000 35653.63926
-15.20000 302.00000 36098.59358
-15.20000 302.40000 37303.93325
-15.20000 302.80000 38937.44049
-15.20000 303.20000 40078.75925
-15.20000 303.60000 39549.42462
-15.20000 304.00000 38849.43271
-15.20000 304.40000 38764.44335
-15.20000 304.80000 39305.79471
-15.20000 305.20000 39207.61706
-15.20000 305.60000 39046.41758
-15.20000 306.00000 39193.54832
-15.20000 306.40000 39111.17634
-15.20000 306.80000 38076.33103
-15.20000 307.20000 37102.28641
-15.20000 307.60000 36239.40411
-15.20000 308.00000 35133.97846
-15.20000 308.40000 34834.59341
-15.20000 308.80000 34945.95563
-15.20000 309.20000 35912.71516
-15.20000 309.60000 37679.75084
-15.20000 310.00000 39798.74358
-15.20000 310.40000 41063.26874
-15.20000 310.80000 42668.75110
-15.20000 311.20000 43870.26338
-15.20000 311.60000 44239.95918
-15.20000 312.00000 44425.81610
-15.20000 312.40000 44092.43106
-15.20000 312.80000 43098.13650
-15.20000 313.20000 43040.47764
-15.20000 313.60000 41561.43227
-15.20000 314.00000 39859.10126
-15.20000 314.40000 39689.01387
-15.20000 314.80000 39755.69919
-15.20000 315.20000 39284.98154
-15.20000 315.60000 38822.33572
-15.20000 316.00000 39031.43701
-15.20000 316.40000 40091.60395
-15.20000 316.80000 41096.89809
-15.20000 317.20000 41798.58493
-15.20000 317.60000 41348.06486
-15.20000 318.00000 40825.71642
-15.20000 318.40000 40286.51846
-15.20000 318.80000 39964.51504
-15.20000 319.20000 40392.87788
-15.20000 319.60000 40549.62303
-15.20000 320.00000 40335.24407
-15.20000 320.40000 38783.02020
-15.20000 320.80000 34317.93715
-15.20000 321.20000 27034.57533
-15.20000 321.60000 20732.31641
-15.20000 322.00000 17633.00797
-15.20000 322.40000 16104.56750
-15.20000 322.80000 15151.49727
-15.20000 323.20000 15180.58530
-15.20000 323.60000 14837.30782
-15.20000 324.00000 14838.69537
-15.20000 324.40000 15220.44025
-15.20000 324.80000 15313.83926
-15.20000 325.20000 15272.82386
-15.20000 325.60000 15220.60656
-15.20000 326.00000 15234.47642
-15.20000 326.40000 15053.63884
-15.20000 326.80000 14654.32603
-15.20000 327.20000 14445.97992
-15.20000 327.60000 14449.15571
-15.20000 328.00000 14428.77149
-15.20000 328.40000 13894.65506
-15.20000 328.80000 12865.53716
-15.20000 329.20000 11624.61080
-15.20000 329.60000 11626.84720
-15.20000 330.00000 21437.25674
-14.80000 270.00000 24679.92780
-14.80000 270.40000 16237.86083
-14.80000 270.80000 15717.90471
-14.80000 271.20000 16408.26771
-14.80000 271.60000 17267.62170
-14.80000 272.00000 17627.61050
-14.80000 272.40000 16887.08682
-14.80000 272.80000 16278.73420
-14.80000 273.20000 16404.16075
-14.80000 273.60000 16462.48037
-14.80000 274.00000 15949.80986
-14.80000 274.40000 15592.36400
-14.80000 274.80000 15599.91616
-14.80000 275.20000 15531.52866
-14.80000 275.60000 15105.11348
-14.80000 276.00000 14939.71474
-14.80000 276.40000 15062.37569
-14.80000 276.80000 15137.11710
-14.80000 277.20000 15164.27373
-14.80000 277.60000 15216.09140
-14.80000 278.00000 15335.27697
-14.80000 278.40000 15212.77574
-14.80000 278.80000 14983.80356
-14.80000 279.20000 14919.95873
-14.80000 279.60000 14899.54051
-14.80000 280.00000 14644.01172
-14.80000 280.40000 14447.13742
-14.80000 280.80000 14708.36850
-14.80000 281.20000 14861.11628
-14.80000 281.60000 14593.94236
-14.80000 282.00000 14800.89363
-14.80000 282.40000 16448.99319
-14.80000 282.80000 18715.22413
-14.80000 283.20000 21531.46366
-14.80000 283.60000 26665.87481
-14.80000 284.00000 31927.20869
-14.80000 284.40000 33223.18724
-14.80000 284.80000 32945.68212
-14.80000 285.20000 38763.85230
-14.80000 285.60000 50247.34553
-14.80000 286.00000 59039.99562
-14.80000 286.40000 65720.93412
-14.80000 286.80000 69421.64379
-14.80000 287.20000 72103.09618
-14.80000 287.60000 71161.56185
-14.80000 288.00000 68790.99186
-14.80000 288.40000 67627.18651
-14.80000 288.80000 66803.85376
-14.80000 289.20000 64346.29494
-14.80000 289.60000 60509.13297
-14.80000 290.00000 56588.38794
-14.80000 290.40000 52718.30728
-14.80000 290.80000 47655.16338
-14.80000 291.20000 38471.75505
-14.80000 291.60000 36904.73801
-14.80000 292.00000 40143.02676
-14.80000 292.40000 41088.55957
-14.80000 292.80000 40771.09415
-14.80000 293.20000 38374.08807
-14.80000 293.60000 35947.45583
-14.80000 294.00000 34438.82585
-14.80000 294.40000 33857.09203
-14.80000 294.80000 33902.66906
-14.80000 295.20000 34147.57927
-14.80000 295.60000 33580.75066
-14.80000 296.00000 32755.55700
-14.80000 296.40000 32756.03523
-14.80000 296.80000 33536.28072
-14.80000 297.20000 33807.63960
-14.80000 297.60000 33447.25652
-14.80000 298.00000 33841.98890
-14.80000 298.40000 35039.11908
-14.80000 298.80000 35524.31936
-14.80000 299.20000 35729.31340
-14.80000 299.60000 36231.09859
-14.80000 300.00000 36193.64437
-14.80000 300.40000 36829.67879
-14.80000 300.80000 37085.85775
-14.80000 301.20000 36614.61709
-14.80000 301.60000 36455.66098
-14.80000 302.00000 36974.63995
-14.80000 302.40000 37964.99555
-14.80000 302.80000 38776.69770
-14.80000 303.20000 39148.73719
-14.80000 303.60000 39125.15995
-14.80000 304.00000 38937.50486
-14.80000 304.40000 39294.76128
-14.80000 304.80000 39998.41825
-14.80000 305.20000 40128.44901
-14.80000 305.60000 40234.03000
-14.80000 306.00000 40274.01571
-14.80000 306.40000 40066.90162
-14.80000 306.80000 39084.34235
-14.80000 307.20000 37828.20406
-14.80000 307.60000 37028.46882
-14.80000 308.00000 36384.32740
-14.80000 308.40000 35726.58977
-14.80000 308.80000 35156.59394
-14.80000 309.20000 35513.81247
-14.80000 309.60000 36669.36076
-14.80000 310.00000 38106.05726
-14.80000 310.40000 39466.04506
-14.80000 310.80000 41026.25074
-14.80000 311.20000 42873.31678
-14.80000 311.60000 44293.34001
-14.80000 312.00000 45366.35028
-14.80000 312.40000 45131.84405
-14.80000 312.80000 43187.15822
-14.80000 313.20000 42388.93729
-14.80000 313.60000 41608.32081
-14.80000 314.00000 40217.23584
-14.80000 314.40000 39588.22473
-14.80000 314.80000 39728.85771
-14.80000 315.20000 39909.63298
-14.80000 315.60000 39705.56207
-14.80000 316.00000 39503.38635
-14.80000 316.40000 39896.81425
-14.80000 316.80000 40359.98604
-14.80000 317.20000 41314.69367
-14.80000 317.60000 41876.28215
-14.80000 318.00000 42103.54042
-14.80000 318.40000 41959.21347
-14.80000 318.80000 41242.45149
-14.80000 319.20000 41598.27519
-14.80000 319.60000 41643.32824
-14.80000 320.00000 40343.85281
-14.80000 320.40000 38017.08621
-14.80000 320.80000 33550.58245
-14.80000 321.20000 25780.38139
-14.80000 321.60000 19969.61320
-14.80000 322.00000 17493.09706
-14.80000 322.40000 15735.45036
-14.80000 322.80000 14390.61288
-14.80000 323.20000 14303.44971
-14.80000 323.60000 14306.74639
-14.80000 324.00000 14417.74802
-14.80000 324.40000 14459.31011
-14.80000 324.80000 14427.24446
-14.80000 325.20000 14770.02304
-14.80000 325.60000 15020.82103
-14.80000 326.00000 15107.11626
-14.80000 326.40000 14819.76119
-14.80000 326.80000 14390.81725
-14.80000 327.20000 14423.00291
-14.80000 327.60000 14575.32377
-14.80000 328.00000 14194.09775
-14.80000 328.40000 13249.30103
-14.80000 328.80000 12405.77371
-14.80000 329.20000 11461.45138
-14.80000 329.60000 11592.96993
-14.80000 330.00000 21355.86467
-14.40000 270.00000 25346.89672
-14.40000 270.40000 16863.62382
-14.40000 270.80000 15944.00829
-14.40000 271.20000 16460.41118
-14.40000 271.60000 17195.77261
-14.40000 272.00000 17492.79662
-14.40000 272.40000 16842.87190
-14.40000 272.80000 16191.73524
-14.40000 273.20000 16421.77264
-14.40000 273.60000 16485.58674
-14.40000 274.00000 16092.66795
-14.40000 274.40000 15902.86824
-14.40000 274.80000 15772.03163
-14.40000 275.20000 15488.13165
-14.40000 275.60000 15119.31363
-14.40000 276.00000 15172.43928
-14.40000 276.40000 15255.45805
-14.40000 276.80000 15086.95259
-14.40000 277.20000 14939.03220
-14.40000 277.60000 14835.96055
-14.40000 278.00000 14997.26543
-14.40000 278.40000 15083.58202
-14.40000 278.80000 14930.77165
-14.40000 279.20000 14845.75379
-14.40000 279.60000 15114.62744
-14.40000 280.00000 15375.61001
-14.40000 280.40000 15239.69840
-14.40000 280.80000 15007.87085
-14.40000 281.20000 14653.82032
-14.40000 281.60000 14372.61507
-14.40000 282.00000 14855.34463
-14.40000 282.40000 16434.16734
-14.40000 282.80000 19291.73825
-14.40000 283.20000 24776.26276
-14.40000 283.60000 30864.18826
-14.40000 284.00000 33106.30478
-14.40000 284.40000 32364.09769
-14.40000 284.80000 35432.24624
-14.40000 285.20000 47222.77919
-14.40000 285.60000 59466.13520
-14.40000 286.00000 65703.51780
-14.40000 286.40000 67956.69807
-14.40000 286.80000 67046.68248
-14.40000 287.20000 66680.56215
-14.40000 287.60000 66217.23262
-14.40000 288.00000 65133.63436
-14.40000 288.40000 65347.31178
-14.40000 288.80000 64209.45190
-14.40000 289.20000 60761.03060
-14.40000 289.60000 57257.89212
-14.40000 290.00000 53378.94097
-14.40000 290.40000 46722.50890
-14.40000 290.80000 39000.91382
-14.40000 291.20000 34795.26435
-14.40000 291.60000 35750.72262
-14.40000 292.00000 37810.29127
-14.40000 292.40000 38622.85020
-14.40000 292.80000 38696.12024
-14.40000 293.20000 36644.22320
-14.40000 293.60000 33780.75413
-14.40000 294.00000 32260.22889
-14.40000 294.40000 32359.25686
-14.40000 294.80000 33044.67563
-14.40000 295.20000 33586.17982
-14.40000 295.60000 33255.47158
-14.40000 296.00000 32724.07409
-14.40000 296.40000 32985.95213
-14.40000 296.80000 33797.87838
-14.40000 297.20000 34013.23658
-14.40000 297.60000 33910.07426
-14.40000 298.00000 34627.38895
-14.40000 298.40000 35672.86002
-14.40000 298.80000 35963.59417
-14.40000 299.20000 36542.18261
-14.40000 299.60000 36480.37576
-14.40000 300.00000 36205.60899
-14.40000 300.40000 36516.06143
-14.40000 300.80000 36314.13515
-14.40000 301.20000 35981.03723
-14.40000 301.60000 37025.47179
-14.40000 302.00000 38223.92502
-14.40000 302.40000 38394.57827
-14.40000 302.80000 38013.54039
-14.40000 303.20000 37718.28229
-14.40000 303.60000 37939.66371
-14.40000 304.00000 38500.83576
-14.40000 304.40000 39573.51952
-14.40000 304.80000 40721.77962
-14.40000 305.20000 41038.40780
-14.40000 305.60000 40949.69275
-14.40000 306.00000 40917.03377
-14.40000 306.40000 40655.02290
-14.40000 306.80000 40043.90019
-14.40000 307.20000 39455.61614
-14.40000 307.60000 39117.23567
-14.40000 308.00000 38745.89565
-14.40000 308.40000 37745.99050
-14.40000 308.80000 36420.26681
-14.40000 309.20000 35764.77279
-14.40000 309.60000 35873.83334
-14.40000 310.00000 36302.37136
-14.40000 310.40000 37039.73407
-14.40000 310.80000 38625.09502
-14.40000 311.20000 40449.89456
-14.40000 311.60000 42116.72098
-14.40000 312.00000 44011.02021
-14.40000 312.40000 45898.35576
-14.40000 312.80000 44361.99311
-14.40000 313.20000 42045.84892
-14.40000 313.60000 41111.63165
-14.40000 314.00000 40374.66757
-14.40000 314.40000 39580.30707
-14.40000 314.80000 39410.68076
-14.40000 315.20000 39572.83693
-14.40000 315.60000 39531.29523
-14.40000 316.00000 39268.60879
-14.40000 316.40000 39071.87719
-14.40000 316.80000 39295.29205
-14.40000 317.20000 40809.79467
-14.40000 317.60000 42304.97609
-14.40000 318.00000 43037.09852
-14.40000 318.40000 43159.27764
-14.40000 318.80000 41701.60224
-14.40000 319.20000 40775.08020
-14.40000 319.60000 40766.86099
-14.40000 320.00000 39351.92728
-14.40000 320.40000 37284.13968
-14.40000 320.80000 33385.65011
-14.40000 321.20000 25242.17407
-14.40000 321.60000 18745.62338
-14.40000 322.00000 16105.17423
-14.40000 322.40000 14685.21001
-14.40000 322.80000 13696.93974
-14.40000 323.20000 13952.83164
-14.40000 323.60000 14147.41722
-14.40000 324.00000 14126.08459
-14.40000 324.40000 13996.01531
-14.40000 324.80000 13940.06963
-14.40000 325.20000 14341.07937
-14.40000 325.60000 14617.50337
-14.40000 326.00000 14823.67005
-14.40000 326.40000 14815.02676
-14.40000 326.80000 14807.83652
-14.40000 327.20000 15448.34235
-14.40000 327.60000 16056.93720
-14.40000 328.00000 14640.45841
-14.40000 328.40000 13290.35287
-14.40000 328.80000 12557.88487
-14.40000 329.20000 11570.88724
-14.40000 329.60000 11648.59189
-14.40000 330.00000 21333.44187
-14.00000 270.00000 25212.75950
-14.00000 270.40000 16683.08760
-14.00000 270.80000 15760.21700
-14.00000 271.20000 16417.34943
-14.00000 271.60000 17405.65990
-14.00000 272.00000 17844.18297
-14.00000 272.40000 17284.09936
-14.00000 272.80000 16579.49902
-14.00000 273.20000 16751.36960
-14.00000 273.60000 16816.04253
-14.00000 274.00000 16350.59760
-14.00000 274.40000 16148.43792
-14.00000 274.80000 15810.99187
-14.00000 275.20000 15216.19386
-14.00000 275.60000 14861.53383
-14.00000 276.00000 15132.66128
-14.00000 276.40000 15308.81494
-14.00000 276.80000 14889.34343
-14.00000 277.20000 14535.18156
-14.00000 277.60000 14641.23709
-14.00000 278.00000 14930.28277
-14.00000 278.40000 15002.65814
-14.00000 278.80000 14874.60725
-14.00000 279.20000 14871.02911
-14.00000 279.60000 15230.97484
-14.00000 280.00000 15481.39224
-14.00000 280.40000 15113.01810
-14.00000 280.80000 14618.73741
-14.00000 281.20000 14568.61022
-14.00000 281.60000 14806.98613
-14.00000 282.00000 15251.19419
-14.00000 282.40000 17354.73128
-14.00000 282.80000 22602.02967
-14.00000 283.20000 28867.81922
-14.00000 283.60000 31707.75743
-14.00000 284.00000 31722.11914
-14.00000 284.40000 34719.66739
-14.00000 284.80000 44560.09498
-14.00000 285.20000 56364.94378
-14.00000 285.60000 62964.11239
-14.00000 286.00000 64180.12080
-14.00000 286.40000 63549.17758
-14.00000 286.80000 61965.11325
-14.00000 287.20000 61326.72664
-14.00000 287.60000 61989.59177
-14.00000 288.00000 60238.12594
-14.00000 288.40000 59204.27274
-14.00000 288.80000 59225.52684
-14.00000 289.20000 56413.41979
-14.00000 289.60000 52537.23301
-14.00000 290.00000 47116.39626
-14.00000 290.40000 38728.28072
-14.00000 290.80000 33370.94636
-14.00000 291.20000 33520.77373
-14.00000 291.60000 33885.66319
-14.00000 292.00000 34422.37933
-14.00000 292.40000 35384.59372
-14.00000 292.80000 35780.13850
-14.00000 293.20000 34390.64041
-14.00000 293.60000 32010.43676
-14.00000 294.00000 31080.27041
-14.00000 294.40000 31625.10122
-14.00000 294.80000 32377.47689
-14.00000 295.20000 32925.79360
-14.00000 295.60000 32901.02923
-14.00000 296.00000 32719.61149
-14.00000 296.40000 33026.31362
-14.00000 296.80000 33706.02650
-14.00000 297.20000 34097.05284
-14.00000 297.60000 34337.88302
-14.00000 298.00000 35043.58813
-14.00000 298.40000 35594.92246
-14.00000 298.80000 35686.35235
-14.00000 299.20000 36053.65013
-14.00000 299.60000 36015.17869
-14.00000 300.00000 36395.04073
-14.00000 300.40000 36272.75037
-14.00000 300.80000 35331.52914
-14.00000 301.20000 35538.46139
-14.00000 301.60000 37495.51739
-14.00000 302.00000 38694.29961
-14.00000 302.40000 37982.01651
-14.00000 302.80000 36844.25585
-14.00000 303.20000 36708.65485
-14.00000 303.60000 37587.47009
-14.00000 304.00000 38845.24741
-14.00000 304.40000 40066.35146
-14.00000 304.80000 40770.77872
-14.00000 305.20000 40951.61523
-14.00000 305.60000 40849.43160
-14.00000 306.00000 40693.76758
-14.00000 306.40000 40406.04833
-14.00000 306.80000 39877.84849
-14.00000 307.20000 39459.98416
-14.00000 307.60000 39432.78707
-14.00000 308.00000 39344.88517
-14.00000 308.40000 38611.46812
-14.00000 308.80000 37569.12228
-14.00000 309.20000 36801.58235
-14.00000 309.60000 36334.77089
-14.00000 310.00000 36048.31052
-14.00000 310.40000 36238.27152
-14.00000 310.80000 37289.69936
-14.00000 311.20000 38653.31741
-14.00000 311.60000 39555.09536
-14.00000 312.00000 41548.77481
-14.00000 312.40000 45402.10609
-14.00000 312.80000 45494.31730
-14.00000 313.20000 42349.09716
-14.00000 313.60000 40883.67960
-14.00000 314.00000 40077.60060
-14.00000 314.40000 38877.29667
-14.00000 314.80000 38427.29653
-14.00000 315.20000 38551.70532
-14.00000 315.60000 38641.95539
-14.00000 316.00000 38255.59173
-14.00000 316.40000 37823.60033
-14.00000 316.80000 38484.74257
-14.00000 317.20000 40909.63039
-14.00000 317.60000 42854.25494
-14.00000 318.00000 42850.88274
-14.00000 318.40000 42836.31750
-14.00000 318.80000 41345.32594
-14.00000 319.20000 39700.54327
-14.00000 319.60000 39662.17958
-14.00000 320.00000 38743.12237
-14.00000 320.40000 37190.20996
-14.00000 320.80000 33986.12481
-14.00000 321.20000 25910.09507
-14.00000 321.60000 18099.95432
-14.00000 322.00000 14767.11519
-14.00000 322.40000 13430.15080
-14.00000 322.80000 13178.96988
-14.00000 323.20000 13986.73540
-14.00000 323.60000 14193.10096
-14.00000 324.00000 14034.18437
-14.00000 324.40000 13858.45960
-14.00000 324.80000 13848.27446
-14.00000 325.20000 14121.09592
-14.00000 325.60000 14112.17088
-14.00000 326.00000 14242.16236
-14.00000 326.40000 14748.94099
-14.00000 326.80000 15696.62781
-14.00000 327.20000 16142.97668
-14.00000 327.60000 15570.45573
-14.00000 328.00000 14417.71833
-14.00000 328.40000 14001.72629
-14.00000 328.80000 13438.82211
-14.00000 329.20000 11909.85079
-14.00000 329.60000 12168.85964
-14.00000 330.00000 21880.85609
-13.60000 270.00000 25366.54855
-13.60000 270.40000 16747.70842
-13.60000 270.80000 15812.64278
-13.60000 271.20000 16658.61312
-13.60000 271.60000 17738.90175
-13.60000 272.00000 18183.28679
-13.60000 272.40000 17815.31852
-13.60000 272.80000 17425.16563
-13.60000 273.20000 17498.05672
-13.60000 273.60000 17254.76149
-13.60000 274.00000 16652.81085
-13.60000 274.40000 16356.47663
-13.60000 274.80000 16059.41205
-13.60000 275.20000 15274.17560
-13.60000 275.60000 14750.95747
-13.60000 276.00000 14966.08008
-13.60000 276.40000 15121.06513
-13.60000 276.80000 14631.66593
-13.60000 277.20000 14407.03087
-13.60000 277.60000 14757.59051
-13.60000 278.00000 15040.06096
-13.60000 278.40000 14857.61569
-13.60000 278.80000 14615.91244
-13.60000 279.20000 14751.30613
-13.60000 279.60000 15080.61661
-13.60000 280.00000 14897.39226
-13.60000 280.40000 14107.58581
-13.60000 280.80000 13610.52170
-13.60000 281.20000 14252.76128
-13.60000 281.60000 15331.78705
-13.60000 282.00000 16575.82915
-13.60000 282.40000 20717.26675
-13.60000 282.80000 27075.56086
-13.60000 283.20000 31221.59450
-13.60000 283.60000 30833.38227
-13.60000 284.00000 32802.84190
-13.60000 284.40000 41043.22978
-13.60000 284.80000 54124.95551
-13.60000 285.20000 62519.33444
-13.60000 285.60000 62846.37249
-13.60000 286.00000 59717.18380
-13.60000 286.40000 57431.05616
-13.60000 286.80000 54506.66240
-13.60000 287.20000 55559.88775
-13.60000 287.60000 57445.34821
-13.60000 288.00000 55145.26351
-13.60000 288.40000 52995.15518
-13.60000 288.80000 52700.13987
-13.60000 289.20000 48353.75505
-13.60000 289.60000 42460.44527
-13.60000 290.00000 37196.61167
-13.60000 290.40000 33573.77335
-13.60000 290.80000 32655.86161
-13.60000 291.20000 32956.54507
-13.60000 291.60000 32390.43246
-13.60000 292.00000 31999.26577
-13.60000 292.40000 32596.92460
-13.60000 292.80000 32766.94530
-13.60000 293.20000 31960.04665
-13.60000 293.60000 30530.41201
-13.60000 294.00000 30424.61713
-13.60000 294.40000 31342.22255
-13.60000 294.80000 32048.94216
-13.60000 295.20000 32468.19585
-13.60000 295.60000 32442.12931
-13.60000 296.00000 32386.35896
-13.60000 296.40000 32888.75625
-13.60000 296.80000 33810.08012
-13.60000 297.20000 34540.49572
-13.60000 297.60000 34849.53521
-13.60000 298.00000 35194.36611
-13.60000 298.40000 35130.35062
-13.60000 298.80000 34841.43053
-13.60000 299.20000 34775.50504
-13.60000 299.60000 35548.62530
-13.60000 300.00000 37039.66126
-13.60000 300.40000 36773.21834
-13.60000 300.80000 35581.40703
-13.60000 301.20000 36193.02466
-13.60000 301.60000 37805.73125
-13.60000 302.00000 38157.20937
-13.60000 302.40000 36840.05597
-13.60000 302.80000 35912.49217
-13.60000 303.20000 36719.68632
-13.60000 303.60000 38386.47877
-13.60000 304.00000 39723.19679
-13.60000 304.40000 39998.30170
-13.60000 304.80000 39696.71389
-13.60000 305.20000 39397.89282
-13.60000 305.60000 39230.38177
-13.60000 306.00000 39380.57915
-13.60000 306.40000 39438.71593
-13.60000 306.80000 38942.77099
-13.60000 307.20000 38053.82602
-13.60000 307.60000 37518.92077
-13.60000 308.00000 37533.90312
-13.60000 308.40000 37365.27228
-13.60000 308.80000 37237.99905
-13.60000 309.20000 37305.20330
-13.60000 309.60000 37173.33365
-13.60000 310.00000 36729.34842
-13.60000 310.40000 36473.91665
-13.60000 310.80000 36584.14873
-13.60000 311.20000 37422.89405
-13.60000 311.60000 38294.02730
-13.60000 312.00000 40526.27325
-13.60000 312.40000 44053.06368
-13.60000 312.80000 44540.91845
-13.60000 313.20000 42216.02581
-13.60000 313.60000 40560.49433
-13.60000 314.00000 39563.66065
-13.60000 314.40000 38238.19563
-13.60000 314.80000 37756.44082
-13.60000 315.20000 37746.10799
-13.60000 315.60000 37685.37511
-13.60000 316.00000 37734.60539
-13.60000 316.40000 37977.72529
-13.60000 316.80000 39880.54099
-13.60000 317.20000 43142.21787
-13.60000 317.60000 44084.22457
-13.60000 318.00000 43311.03791
-13.60000 318.40000 42353.41442
-13.60000 318.80000 41193.52204
-13.60000 319.20000 39847.34243
-13.60000 319.60000 40225.28513
-13.60000 320.00000 39666.11859
-13.60000 320.40000 38125.48457
-13.60000 320.80000 34983.88656
-13.60000 321.20000 27642.45851
-13.60000 321.60000 19655.39627
-13.60000 322.00000 15060.75692
-13.60000 322.40000 12919.14038
-13.60000 322.80000 13130.96249
-13.60000 323.20000 14415.00869
-13.60000 323.60000 14562.01391
-13.60000 324.00000 14144.84223
-13.60000 324.40000 13939.45036
-13.60000 324.80000 14042.26176
-13.60000 325.20000 14350.40221
-13.60000 325.60000 14359.01740
-13.60000 326.00000 14283.62302
-13.60000 326.40000 14536.89889
-13.60000 326.80000 15090.74269
-13.60000 327.20000 14960.64440
-13.60000 327.60000 14297.89773
-13.60000 328.00000 13723.30692
-13.60000 328.40000 13723.07031
-13.60000 328.80000 13393.25906
-13.60000 329.20000 11682.59407
-13.60000 329.60000 11744.06858
-13.60000 330.00000 21734.91894
-13.20000 270.00000 25722.23055
-13.20000 270.40000 16990.16490
-13.20000 270.80000 16037.01184
-13.20000 271.20000 16882.67763
-13.20000 271.60000 17802.24035
-13.20000 272.00000 18075.33106
-13.20000 272.40000 17714.96115
-13.20000 272.80000 17745.61290
-13.20000 273.20000 18132.99123
-13.20000 273.60000 17745.18212
-13.20000 274.00000 17011.30767
-13.20000 274.40000 16709.92331
-13.20000 274.80000 16523.80737
-13.20000 275.20000 15804.61497
-13.20000 275.60000 15280.58019
-13.20000 276.00000 15224.53249
-13.20000 276.40000 15076.05694
-13.20000 276.80000 14694.25474
-13.20000 277.20000 14661.17588
-13.20000 277.60000 15060.95068
-13.20000 278.00000 15158.71083
-13.20000 278.40000 14623.72714
-13.20000 278.80000 14317.88472
-13.20000 279.20000 14706.73264
-13.20000 279.60000 15018.49442
-13.20000 280.00000 14458.09507
-13.20000 280.40000 13465.13698
-13.20000 280.80000 13267.19045
-13.20000 281.20000 14231.38579
-13.20000 281.60000 16081.41035
-13.20000 282.00000 20103.23390
-13.20000 282.40000 25995.24772
-13.20000 282.80000 30039.58745
-13.20000 283.20000 30894.86458
-13.20000 283.60000 31169.12109
-13.20000 284.00000 39743.96860
-13.20000 284.40000 53103.82847
-13.20000 284.80000 64072.09766
-13.20000 285.20000 67076.28361
-13.20000 285.60000 62426.15339
-13.20000 286.00000 56000.78012
-13.20000 286.40000 50399.23692
-13.20000 286.80000 50029.80709
-13.20000 287.20000 51699.52895
-13.20000 287.60000 50971.73396
-13.20000 288.00000 49415.31192
